Draw Number, Draw Date, Col1, Col2, Col3, Col4, Col5, Col6, Powerball, Div1, Div2, Div3, Div4, Div5, Div6, Div7, Div8
"216","20000706","17","11","22","27","3","-","4","$0.00","$28,721.20","$4,108.60","$88.95","$37.70","$18.70","$8.35"
"217","20000713","17","38","13","29","34","-","4","$0.00","$51,530.50","$4,944.00","$104.05","$48.25","$20.25","$9.80"
"218","20000720","39","18","38","23","25","-","10","$11,623,413.98","$62,832.25","$4,687.50","$96.95","$54.65","$19.25","$10.20"
"219","20000727","27","7","16","25","44","-","15","$0.00","$91,666.85","$4,489.80","$105.30","$54.45","$21.05","$9.95"
"220","20000803","33","38","17","13","32","-","40","$0.00","$43,450.80","$5,149.75","$96.20","$55.90","$20.35","$10.40"
"221","20000810","15","21","11","27","2","-","35","$0.00","$28,699.55","$4,036.85","$97.50","$36.15","$20.10","$8.40"
"222","20000817","26","2","15","41","29","-","10","$9,000,000.00","$71,558.75","$5,452.10","$107.50","$55.90","$20.05","$10.75"
"223","20000824","43","11","15","30","2","-","30","$0.00","$77,574.85","$6,206.00","$109.90","$53.95","$20.80","$10.35"
"224","20000831","15","40","37","10","26","-","34","$0.00","$68,222.45","$5,296.00","$122.70","$54.30","$22.75","$10.65"
"225","20000907","24","1","33","44","43","-","30","$0.00","$67,774.35","$7,251.25","$131.55","$60.95","$23.55","$12.15"
"226","20000914","24","11","45","15","1","-","17","$0.00","$60,222.50","$4,631.25","$106.25","$52.25","$19.80","$10.40"
"227","20000921","25","21","33","23","27","-","41","$0.00","$60,024.85","$5,295.45","$106.75","$44.90","$20.70","$9.65"
"228","20000928","45","12","9","44","30","-","33","$0.00","$71,803.40","$6,088.40","$111.10","$56.70","$21.05","$10.90"
"229","20001005","18","3","15","33","39","-","45","$11,092,160.34","$50,479.30","$4,297.60","$96.90","$48.55","$19.10","$10.05"
"230","20001012","24","14","12","38","8","-","44","$1,561,487.31","$83,243.05","$6,054.05","$95.05","$52.75","$19.50","$9.85"
"231","20001019","16","29","31","24","28","-","33","$0.00","$76,606.55","$6,625.45","$106.70","$55.30","$20.40","$10.15"
"232","20001026","40","2","35","41","30","-","24","$0.00","$60,802.30","$7,127.00","$132.35","$58.30","$23.60","$11.70"
"233","20001102","19","36","37","13","9","-","41","$5,000,000.00","$42,788.55","$7,451.60","$108.75","$46.60","$21.55","$9.05"
"234","20001109","40","25","7","12","13","-","30","$0.00","$58,332.85","$6,153.80","$94.25","$44.10","$19.55","$9.15"
"235","20001116","29","36","1","42","38","-","37","$0.00","$48,742.20","$5,812.75","$133.15","$62.20","$22.95","$11.65"
"236","20001123","8","15","4","32","38","-","10","$0.00","$65,224.45","$5,376.80","$102.85","$60.05","$19.55","$10.75"
"237","20001130","19","43","1","37","13","-","6","$0.00","$62,888.60","$4,646.30","$104.10","$47.65","$20.35","$9.75"
"238","20001207","10","22","43","34","23","-","18","$12,000,000.00","$44,990.05","$4,464.15","$103.25","$51.10","$19.50","$10.45"
"239","20001214","21","24","39","26","6","-","28","$0.00","$56,901.80","$4,107.20","$98.85","$53.70","$19.60","$10.25"
"240","20001221","21","30","17","43","42","-","20","$0.00","$89,551.20","$6,140.65","$108.60","$58.00","$19.60","$11.65"
"241","20001228","25","33","45","5","38","-","21","$0.00","$49,993.05","$4,489.15","$99.30","$54.35","$20.45","$10.35"
"242","20010104","36","31","13","37","25","-","44","$0.00","$73,816.40","$5,160.95","$104.15","$51.25","$20.20","$10.15"
"243","20010111","5","24","34","27","25","-","27","$0.00","$74,356.15","$5,665.25","$100.85","$53.75","$19.30","$10.10"
"244","20010118","16","23","31","29","9","-","44","$0.00","$50,491.85","$5,737.15","$106.35","$49.10","$20.80","$9.80"
"245","20010125","6","13","8","3","27","-","19","$30,000,000.00","$41,213.00","$3,725.85","$84.30","$38.70","$18.30","$8.50"
"246","20010201","44","1","34","37","7","-","15","$0.00","$82,577.30","$7,340.20","$120.40","$64.25","$22.55","$11.55"
"247","20010208","42","9","39","36","12","-","18","$0.00","$57,712.90","$6,449.20","$108.40","$56.70","$19.40","$10.70"
"248","20010215","36","15","19","27","16","-","24","$0.00","$79,675.85","$4,336.10","$97.60","$50.75","$19.65","$9.65"
"249","20010222","19","43","8","16","3","-","26","$9,000,000.00","$61,265.65","$4,350.65","$97.20","$47.50","$19.00","$9.60"
"250","20010301","45","24","4","19","8","-","34","$0.00","$50,582.55","$6,358.95","$105.85","$46.25","$21.40","$9.60"
"251","20010308","35","6","3","19","4","-","20","$0.00","$59,812.70","$4,081.05","$83.65","$44.25","$17.65","$8.75"
"252","20010315","5","33","19","41","37","-","34","$0.00","$47,591.85","$6,398.90","$124.85","$50.65","$22.50","$10.40"
"253","20010322","13","16","40","26","3","-","16","$0.00","$50,405.90","$4,698.05","$101.15","$47.75","$20.50","$9.90"
"254","20010329","11","8","45","33","25","-","40","$0.00","$57,467.90","$5,388.95","$107.15","$49.95","$20.40","$9.95"
"255","20010405","2","17","33","13","22","-","37","$5,352,682.68","$45,706.20","$4,685.40","$97.75","$47.60","$20.40","$9.55"
"256","20010412","35","33","24","19","41","-","9","$0.00","$61,727.80","$4,950.60","$96.20","$56.75","$17.50","$10.95"
"257","20010419","37","29","31","41","30","-","19","$3,339,328.70","$48,413.40","$5,231.15","$105.35","$61.65","$20.00","$11.55"
"258","20010426","34","19","26","6","40","-","16","$0.00","$91,562.95","$4,117.10","$104.50","$53.45","$21.30","$10.60"
"259","20010503","37","32","10","28","11","-","3","$3,000,000.00","$189,024.10","$5,891.65","$103.80","$54.35","$20.25","$9.70"
"260","20010510","18","7","42","13","40","-","7","$0.00","$88,295.15","$5,381.80","$93.65","$53.80","$17.50","$10.00"
"261","20010517","34","6","5","1","25","-","15","$0.00","$39,918.35","$5,069.00","$105.50","$57.70","$20.35","$10.35"
"262","20010524","19","20","22","23","11","-","45","$0.00","$39,401.80","$4,753.25","$92.50","$41.60","$18.00","$8.80"
"263","20010531","10","13","14","5","44","-","19","$9,000,000.00","$62,180.30","$4,336.05","$92.95","$53.75","$18.60","$10.10"
"264","20010607","32","40","27","41","3","-","22","$0.00","$79,649.85","$7,496.45","$116.30","$62.85","$22.35","$11.60"
"265","20010614","3","26","24","16","40","-","19","$0.00","$46,519.65","$5,119.60","$95.65","$48.30","$19.20","$10.10"
"266","20010621","42","22","6","14","37","-","4","$0.00","$119,365.95","$4,547.25","$112.95","$53.35","$21.90","$10.70"
"267","20010628","23","35","24","13","2","-","15","$9,000,000.00","$61,743.30","$4,939.45","$105.85","$52.95","$21.05","$10.05"
"268","20010705","26","43","15","45","44","-","15","$1,434,095.21","$53,539.35","$3,220.40","$112.50","$64.40","$22.85","$11.00"
"269","20010712","36","43","37","35","40","-","15","$0.00","$43,356.60","$5,946.05","$128.05","$49.25","$22.90","$11.30"
"270","20010719","13","37","4","25","28","-","29","$0.00","$60,870.60","$3,975.20","$95.30","$49.35","$18.60","$9.60"
"271","20010726","12","30","37","25","11","-","30","$0.00","$64,445.15","$4,777.40","$104.10","$53.50","$19.45","$9.85"
"272","20010802","25","23","16","26","4","-","36","$0.00","$105,646.95","$5,712.40","$100.50","$49.40","$20.55","$9.90"
"273","20010809","1","15","41","16","21","-","6","$0.00","$64,038.95","$6,933.55","$112.25","$59.10","$21.25","$10.85"
"274","20010816","8","29","41","43","5","-","45","$20,000,000.00","$53,132.50","$4,270.60","$98.75","$55.30","$18.55","$10.50"
"275","20010823","13","29","26","31","36","-","28","$1,514,456.45","$43,452.20","$2,934.45","$87.55","$42.75","$18.90","$9.15"
"276","20010830","6","19","44","27","42","-","26","$0.00","$38,467.95","$8,792.65","$103.15","$56.50","$19.90","$10.55"
"277","20010906","4","42","21","10","24","-","7","$0.00","$47,891.60","$3,879.85","$96.35","$51.40","$18.85","$10.35"
"278","20010913","13","25","9","23","8","-","35","$0.00","$27,428.75","$4,328.90","$88.60","$38.55","$19.50","$8.40"
"279","20010920","41","38","45","3","5","-","28","$9,000,000.00","$52,737.90","$5,836.85","$108.30","$58.55","$20.95","$11.05"
"280","20010927","45","6","34","20","13","-","33","$0.00","$57,743.45","$3,825.65","$108.70","$38.30","$20.85","$10.40"
"281","20011004","7","28","38","36","9","-","32","$0.00","$46,688.40","$6,495.80","$105.05","$50.15","$21.60","$9.95"
"282","20011011","25","21","44","19","12","-","19","$0.00","$76,632.65","$4,587.55","$88.60","$52.10","$17.70","$9.90"
"283","20011018","7","14","10","2","1","-","44","$9,000,000.00","$44,345.30","$4,463.60","$98.90","$39.20","$19.45","$8.95"
"284","20011025","3","30","14","23","18","-","28","$0.00","$40,129.90","$3,722.20","$85.25","$42.50","$17.55","$9.20"
"285","20011101","38","5","21","20","2","-","40","$0.00","$68,333.80","$4,847.30","$101.90","$50.95","$20.05","$9.95"
"286","20011108","37","13","33","8","3","-","26","$1,741,352.90","$38,546.05","$4,405.25","$88.60","$38.75","$18.60","$8.50"
"287","20011115","22","26","16","13","4","-","11","$1,460,121.16","$30,283.80","$3,461.00","$79.75","$41.35","$17.35","$8.75"
"288","20011122","28","21","4","24","2","-","23","$0.00","$30,125.10","$5,388.85","$97.70","$45.60","$19.80","$9.35"
"289","20011129","27","6","37","15","9","-","35","$0.00","$39,975.35","$5,076.25","$104.75","$41.65","$20.90","$9.10"
"290","20011206","14","30","33","1","29","-","43","$0.00","$95,973.85","$5,318.05","$103.55","$58.15","$21.30","$10.90"
"291","20011213","18","38","27","28","7","-","32","$0.00","$38,989.00","$4,374.85","$93.25","$40.40","$20.90","$8.75"
"292","20011220","30","15","22","2","6","-","4","$3,750,000.00","$52,426.55","$4,723.30","$97.35","$47.65","$19.95","$9.65"
"293","20011227","36","2","23","38","40","-","14","$0.00","$67,698.55","$5,415.90","$122.75","$63.55","$23.80","$11.65"
"294","20020103","15","43","3","35","6","-","19","$0.00","$198,913.50","$4,703.35","$91.00","$57.55","$17.65","$10.55"
"295","20020110","4","24","2","13","44","-","15","$0.00","$80,639.60","$5,759.95","$96.95","$46.75","$20.35","$9.90"
"296","20020117","7","21","4","31","18","-","14","$0.00","$43,723.40","$4,775.85","$94.20","$43.10","$19.85","$9.05"
"297","20020124","29","32","11","23","24","-","17","$15,000,000.00","$46,598.40","$5,181.60","$92.05","$51.90","$18.50","$9.90"
"298","20020131","2","28","1","26","4","-","33","$0.00","$26,053.05","$4,891.60","$104.30","$46.35","$20.35","$9.40"
"299","20020207","27","22","21","44","34","-","33","$0.00","$50,819.30","$4,176.50","$101.55","$50.65","$20.75","$10.35"
"300","20020214","40","15","27","11","17","-","8","$9,000,000.00","$59,531.50","$5,134.80","$98.10","$51.05","$19.15","$9.60"
"301","20020221","43","29","19","2","16","-","5","$0.00","$70,285.25","$5,841.90","$103.90","$53.05","$19.70","$10.00"
"302","20020228","14","43","37","22","7","-","40","$0.00","$46,631.20","$6,142.20","$107.15","$52.90","$21.70","$10.05"
"303","20020307","6","32","22","44","20","-","39","$0.00","$61,464.95","$7,626.65","$119.45","$56.00","$22.50","$11.00"
"304","20020314","26","28","12","40","39","-","2","$15,000,000.00","$65,738.65","$4,883.45","$106.35","$51.25","$21.35","$10.25"
"305","20020321","34","22","36","42","1","-","18","$0.00","$87,498.35","$5,090.80","$113.40","$60.25","$20.45","$11.65"
"306","20020328","44","39","4","32","42","-","27","$0.00","$77,502.35","$6,186.15","$110.50","$58.80","$21.55","$11.60"
"307","20020404","41","15","29","10","40","-","23","$9,000,000.00","$76,241.85","$5,334.70","$108.55","$56.50","$21.20","$10.85"
"308","20020411","44","6","17","19","25","-","28","$0.00","$67,038.25","$5,516.30","$93.10","$52.60","$18.60","$10.10"
"309","20020418","34","20","7","31","18","-","19","$0.00","$39,510.20","$4,711.80","$95.15","$45.50","$18.30","$9.65"
"310","20020425","18","42","5","31","27","-","25","$9,000,000.00","$63,835.70","$6,079.60","$94.05","$54.85","$18.25","$10.05"
"311","20020502","5","18","20","45","24","-","28","$0.00","$54,338.45","$5,692.60","$99.20","$51.25","$19.10","$10.45"
"312","20020509","23","41","36","43","14","-","39","$5,000,000.00","$46,281.20","$6,539.45","$117.05","$59.00","$22.95","$11.05"
"313","20020516","13","3","15","8","28","-","40","$0.00","$33,107.10","$4,006.25","$87.30","$32.10","$18.25","$7.70"
"314","20020523","12","32","18","17","19","-","11","$0.00","$38,005.85","$5,700.90","$101.80","$48.85","$18.90","$9.85"
"315","20020530","9","45","15","34","42","-","4","$0.00","$62,780.70","$7,469.80","$118.00","$56.80","$21.85","$11.35"
"316","20020606","42","3","6","30","32","-","37","$0.00","$60,171.60","$5,539.60","$111.20","$56.50","$21.30","$10.95"
"317","20020613","22","21","15","44","9","-","9","$20,000,000.00","$60,049.55","$5,223.50","$97.35","$53.85","$18.60","$10.20"
"318","20020620","10","24","16","23","33","-","16","$2,000,000.00","$63,454.15","$5,501.45","$103.25","$52.00","$20.65","$10.20"
"319","20020627","45","20","42","8","12","-","1","$0.00","$53,923.60","$5,477.95","$118.15","$56.15","$20.85","$10.85"
"320","20020704","43","11","36","10","21","-","21","$0.00","$43,349.10","$4,453.20","$90.25","$49.75","$18.90","$10.05"
"321","20020711","20","41","34","27","26","-","26","$0.00","$53,445.35","$4,442.20","$101.60","$39.80","$19.90","$10.60"
"322","20020718","36","12","40","45","37","-","19","$0.00","$61,366.60","$5,782.00","$102.90","$54.25","$19.70","$10.85"
"323","20020725","34","33","39","38","41","-","20","$17,436,695.99","$41,147.20","$5,700.05","$109.75","$51.85","$19.80","$10.85"
"324","20020801","2","13","31","14","23","-","31","$2,000,000.00","$50,144.85","$4,222.70","$86.10","$44.35","$18.90","$9.30"
"325","20020808","3","42","21","16","14","-","3","$0.00","$56,439.90","$5,954.10","$108.50","$56.00","$20.40","$10.45"
"326","20020815","15","36","41","32","6","-","26","$0.00","$72,180.40","$5,999.40","$110.50","$60.45","$20.80","$11.50"
"327","20020822","16","36","18","39","29","-","33","$0.00","$57,821.60","$6,076.50","$105.05","$51.70","$20.35","$10.30"
"328","20020829","21","9","45","3","29","-","11","$0.00","$55,328.20","$4,884.15","$89.65","$49.10","$17.85","$9.60"
"329","20020905","41","39","8","12","26","-","18","$0.00","$52,068.60","$4,463.00","$102.70","$51.95","$19.40","$10.20"
"330","20020912","26","27","22","8","32","-","32","$0.00","$48,131.65","$5,346.55","$108.00","$52.65","$20.55","$10.05"
"331","20020919","25","41","37","34","1","-","40","$17,641,093.02","$36,691.20","$5,761.40","$112.50","$55.10","$21.65","$11.00"
"332","20020926","6","27","38","24","41","-","35","$0.00","$26,978.25","$5,122.90","$123.95","$60.15","$22.50","$11.10"
"333","20021003","18","23","4","1","32","-","35","$5,000,000.00","$97,482.65","$3,652.75","$106.10","$49.30","$21.55","$10.25"
"334","20021010","19","8","45","28","29","-","22","$2,000,000.00","$58,606.15","$4,727.90","$92.30","$49.70","$19.30","$9.30"
"335","20021017","11","4","5","28","27","-","16","$2,000,000.00","$32,083.15","$4,512.80","$84.40","$36.70","$18.70","$8.00"
"336","20021024","45","25","21","33","5","-","22","$0.00","$50,321.80","$5,340.25","$105.75","$47.80","$21.15","$10.05"
"337","20021031","45","19","14","7","16","-","24","$0.00","$105,605.40","$5,597.30","$101.20","$52.10","$19.90","$9.85"
"338","20021107","35","30","8","33","36","-","1","$0.00","$84,207.65","$6,736.60","$114.95","$54.30","$22.35","$10.80"
"339","20021114","36","32","33","1","30","-","31","$6,000,000.00","$24,871.05","$5,241.30","$117.30","$52.35","$22.60","$10.95"
"340","20021121","21","40","14","44","41","-","16","$0.00","$86,903.05","$6,909.05","$127.35","$63.75","$23.80","$11.20"
"341","20021128","23","35","22","6","11","-","42","$0.00","$50,175.05","$3,932.10","$99.75","$41.90","$20.15","$9.15"
"342","20021205","37","25","12","16","29","-","22","$0.00","$54,151.60","$5,869.75","$101.95","$52.70","$20.05","$10.10"
"343","20021212","6","7","10","40","27","-","40","$0.00","$56,651.00","$4,630.70","$99.40","$49.45","$19.95","$9.70"
"344","20021219","28","34","8","39","42","-","1","$8,217,570.90","$88,370.00","$4,513.70","$113.35","$51.60","$21.80","$10.35"
"345","20021226","26","9","5","10","8","-","2","$0.00","$46,202.65","$4,493.90","$76.95","$32.55","$18.10","$8.05"
"346","20030102","43","12","31","28","9","-","6","$0.00","$58,492.50","$4,925.70","$103.40","$52.45","$20.35","$10.30"
"347","20030109","24","20","15","13","41","-","32","$0.00","$46,752.40","$5,343.15","$114.55","$49.15","$21.75","$10.05"
"348","20030116","35","45","23","38","10","-","19","$0.00","$98,174.30","$5,298.30","$101.25","$53.00","$19.45","$10.60"
"349","20030123","10","11","19","45","39","-","8","$0.00","$80,235.05","$4,657.65","$92.60","$55.80","$18.25","$10.15"
"350","20030130","23","30","3","31","40","-","18","$23,336,702.93","$70,013.65","$5,121.00","$104.60","$53.65","$19.80","$10.45"
"351","20030206","28","1","23","42","35","-","40","$0.00","$70,448.45","$5,650.00","$111.15","$62.65","$21.15","$10.85"
"352","20030213","4","5","39","10","30","-","25","$0.00","$117,819.30","$4,542.45","$96.20","$56.60","$19.30","$10.00"
"353","20030220","4","38","21","24","26","-","18","$4,500,000.00","$62,758.30","$4,128.00","$95.95","$51.75","$19.15","$10.25"
"354","20030227","15","1","6","39","12","-","28","$2,000,000.00","$50,231.20","$4,659.15","$97.30","$55.35","$19.00","$10.35"
"355","20030306","37","38","45","8","24","-","11","$0.00","$74,027.35","$7,614.25","$118.30","$62.40","$21.15","$11.40"
"356","20030313","30","4","29","35","18","-","4","$5,000,000.00","$42,297.25","$4,462.15","$92.50","$47.30","$19.85","$9.90"
"357","20030320","14","40","41","43","12","-","24","$0.00","$49,869.35","$9,261.45","$123.95","$63.35","$22.70","$11.50"
"358","20030327","44","22","14","13","1","-","18","$0.00","$86,097.50","$6,452.25","$102.20","$59.10","$19.45","$10.60"
"359","20030403","1","42","11","16","41","-","39","$9,000,000.00","$51,146.00","$5,975.15","$120.50","$59.65","$22.40","$11.10"
"360","20030410","21","23","4","6","44","-","32","$0.00","$89,127.10","$6,481.95","$112.80","$53.60","$21.80","$10.25"
"361","20030417","3","39","9","21","29","-","4","$0.00","$38,019.60","$4,037.85","$94.05","$41.20","$19.65","$9.10"
"362","20030424","23","33","17","13","38","-","26","$0.00","$68,022.80","$4,085.60","$92.65","$44.25","$19.10","$9.35"
"363","20030501","31","15","24","38","25","-","38","$15,000,000.00","$50,415.00","$5,318.50","$101.35","$53.60","$20.75","$10.35"
"364","20030508","19","22","26","9","5","-","7","$0.00","$32,764.15","$2,711.50","$77.40","$35.55","$16.95","$8.20"
"365","20030515","4","33","8","36","21","-","26","$0.00","$52,708.40","$5,102.55","$100.50","$53.00","$19.00","$10.25"
"366","20030522","41","40","37","34","3","-","18","$9,000,000.00","$52,156.65","$6,082.40","$112.70","$58.00","$20.75","$11.10"
"367","20030529","38","7","10","9","29","-","42","$2,000,000.00","$51,898.60","$5,056.15","$98.70","$46.90","$21.10","$9.25"
"368","20030605","29","5","1","25","9","-","31","$0.00","$24,126.70","$3,272.45","$91.65","$39.10","$19.80","$8.55"
"369","20030612","43","8","2","4","36","-","29","$0.00","$56,272.75","$6,193.00","$102.30","$59.45","$19.65","$10.40"
"370","20030619","35","31","16","5","6","-","38","$9,000,000.00","$64,088.60","$6,117.10","$113.20","$55.50","$21.85","$10.40"
"371","20030626","31","33","7","14","6","-","28","$0.00","$59,159.35","$5,612.95","$98.45","$57.40","$18.85","$10.30"
"372","20030703","4","24","32","8","2","-","12","$0.00","$49,202.05","$4,008.55","$79.75","$39.25","$19.15","$9.15"
"373","20030710","16","17","5","22","18","-","17","$0.00","$52,481.35","$4,233.80","$90.35","$45.45","$18.45","$9.40"
"374","20030717","9","16","34","24","25","-","11","$15,000,000.00","$61,586.20","$5,278.80","$101.25","$52.70","$19.70","$10.30"
"375","20030724","20","12","17","33","18","-","19","$0.00","$45,077.35","$5,620.05","$90.85","$56.20","$17.95","$10.30"
"376","20030731","35","25","39","2","24","-","36","$0.00","$46,823.00","$6,997.70","$120.65","$62.45","$22.40","$11.30"
"377","20030807","11","32","13","4","44","-","17","$9,000,000.00","$83,052.00","$5,084.80","$98.75","$51.00","$19.30","$10.20"
"378","20030814","36","42","30","34","24","-","15","$0.00","$37,807.40","$5,656.40","$118.15","$54.85","$21.90","$11.25"
"379","20030821","45","17","34","26","24","-","36","$0.00","$66,095.40","$6,934.60","$113.55","$61.60","$22.05","$11.10"
"380","20030828","9","12","13","27","5","-","42","$9,000,000.00","$43,628.20","$4,367.35","$96.70","$38.40","$20.15","$8.25"
"381","20030904","3","12","45","35","5","-","42","$0.00","$85,188.25","$6,923.25","$113.85","$54.70","$21.25","$9.65"
"382","20030911","11","34","23","42","25","-","10","$0.00","$46,004.75","$4,250.90","$104.15","$53.85","$19.90","$10.40"
"383","20030918","44","39","19","27","29","-","41","$0.00","$69,055.05","$4,354.20","$102.35","$42.05","$21.35","$9.25"
"384","20030925","2","33","31","14","26","-","44","$15,000,000.00","$20,975.70","$4,029.35","$102.90","$46.65","$21.00","$10.30"
"385","20031002","45","24","30","44","1","-","13","$0.00","$89,032.75","$6,645.00","$104.75","$62.40","$19.45","$11.60"
"386","20031009","6","37","11","38","34","-","16","$0.00","$59,534.70","$6,378.70","$107.40","$57.00","$21.55","$10.65"
"387","20031016","18","42","2","12","26","-","12","$0.00","$42,000.80","$5,760.10","$94.35","$48.45","$19.10","$9.75"
"388","20031023","43","21","29","38","26","-","4","$15,000,000.00","$72,128.00","$5,133.50","$109.95","$51.70","$21.05","$10.30"
"389","20031030","11","35","19","28","3","-","45","$2,000,000.00","$22,915.75","$2,688.45","$78.40","$23.65","$17.20","$8.30"
"390","20031106","45","8","44","36","39","-","15","$0.00","$61,191.55","$6,505.40","$125.80","$56.60","$22.00","$11.35"
"391","20031113","20","35","29","19","34","-","5","$0.00","$32,843.00","$4,486.90","$99.45","$51.80","$19.60","$9.80"
"392","20031120","35","4","12","16","26","-","22","$0.00","$56,475.25","$5,476.40","$100.60","$53.15","$19.40","$9.95"
"393","20031127","40","42","43","26","35","-","37","$0.00","$56,340.45","$5,283.20","$108.75","$56.20","$21.30","$10.80"
"394","20031204","31","39","12","42","19","-","43","$0.00","$49,459.60","$4,945.95","$103.70","$48.85","$20.75","$10.15"
"395","20031211","2","22","27","19","36","-","29","$30,000,000.00","$56,641.45","$4,742.10","$93.80","$48.30","$18.90","$9.65"
"396","20031218","30","36","22","40","3","-","12","$0.00","$64,799.75","$5,385.95","$98.20","$56.85","$19.15","$10.60"
"397","20031225","3","10","30","24","18","-","9","$0.00","$39,975.35","$3,469.85","$85.70","$42.25","$17.45","$9.25"
"398","20040101","1","36","33","45","18","-","42","$0.00","$69,734.20","$5,250.60","$115.90","$55.55","$21.95","$10.90"
"399","20040108","42","34","38","26","27","-","8","$0.00","$58,689.60","$5,544.75","$105.50","$50.10","$19.95","$10.25"
"400","20040115","17","23","9","40","6","-","28","$20,000,000.00","$48,158.60","$4,965.15","$101.55","$50.45","$19.60","$10.05"
"401","20040122","45","24","33","34","4","-","36","$0.00","$60,825.35","$5,561.20","$111.25","$59.75","$21.70","$11.05"
"402","20040129","5","12","6","34","45","-","19","$0.00","$47,865.10","$6,163.70","$94.90","$57.75","$17.95","$10.55"
"403","20040205","1","18","19","33","31","-","19","$0.00","$70,181.85","$5,210.10","$98.15","$51.60","$18.55","$10.20"
"404","20040212","38","3","6","24","7","-","30","$15,000,000.00","$49,837.70","$5,780.75","$103.75","$53.75","$20.20","$10.00"
"405","20040219","7","44","11","38","19","-","32","$0.00","$48,936.65","$4,290.35","$107.25","$41.55","$21.15","$9.10"
"406","20040226","40","6","19","30","26","-","23","$0.00","$64,741.65","$5,162.15","$101.00","$47.40","$19.90","$9.75"
"407","20040304","5","11","24","40","28","-","22","$9,000,000.00","$13,206.40","$5,342.65","$99.85","$48.40","$19.45","$9.90"
"408","20040311","1","22","4","37","25","-","27","$0.00","$58,760.05","$5,199.05","$102.15","$54.40","$19.65","$10.55"
"409","20040318","31","35","17","23","42","-","24","$5,000,000.00","$63,376.45","$6,337.65","$113.35","$56.50","$21.65","$10.70"
"410","20040325","31","21","5","11","12","-","8","$2,000,000.00","$32,103.25","$3,349.90","$80.05","$38.70","$17.75","$8.15"
"411","20040401","39","34","32","1","25","-","42","$0.00","$124,417.95","$8,887.00","$138.35","$69.00","$23.50","$12.40"
"412","20040408","31","12","43","45","7","-","7","$2,500,000.00","$126,970.65","$5,016.10","$99.05","$59.75","$18.90","$10.50"
"413","20040415","10","11","34","4","25","-","2","$0.00","$106,849.75","$5,861.45","$105.05","$51.90","$20.35","$9.65"
"414","20040422","9","34","5","28","32","-","6","$5,000,000.00","$57,750.10","$6,285.70","$119.05","$53.45","$21.30","$10.45"
"415","20040429","7","30","9","17","33","-","45","$0.00","$33,696.90","$4,878.05","$88.70","$48.45","$18.10","$9.05"
"416","20040506","42","26","11","14","20","-","31","$0.00","$43,887.20","$4,484.60","$102.85","$49.10","$20.65","$9.80"
"417","20040513","45","36","23","7","25","-","33","$9,000,000.00","$49,255.00","$5,164.35","$112.05","$54.45","$20.25","$10.25"
"418","20040520","15","39","9","29","31","-","25","$2,000,000.00","$60,767.30","$3,968.50","$97.25","$46.50","$20.15","$9.40"
"419","20040527","9","8","3","42","24","-","18","$0.00","$70,549.75","$3,497.15","$87.05","$47.35","$17.70","$9.70"
"420","20040603","11","17","4","36","22","-","14","$0.00","$29,597.50","$5,583.95","$96.30","$43.10","$19.65","$8.75"
"421","20040610","19","34","15","17","25","-","30","$0.00","$51,702.95","$4,502.05","$97.75","$45.95","$19.70","$9.60"
"422","20040617","13","32","21","2","16","-","6","$15,000,000.00","$56,548.25","$5,170.15","$98.35","$44.35","$20.20","$9.75"
"423","20040624","36","45","41","18","11","-","37","$0.00","$114,719.40","$6,555.40","$117.05","$56.35","$22.45","$10.75"
"424","20040701","12","29","15","30","21","-","29","$0.00","$51,460.85","$5,293.10","$96.80","$49.05","$18.15","$9.40"
"425","20040708","11","19","12","30","25","-","17","$9,000,000.00","$81,466.10","$3,611.30","$85.85","$40.05","$17.85","$8.85"
"426","20040715","37","40","4","20","9","-","44","$0.00","$53,587.20","$5,897.45","$103.50","$57.00","$19.70","$10.70"
"427","20040722","35","21","37","10","1","-","29","$0.00","$54,269.20","$5,924.50","$106.05","$55.10","$20.35","$10.35"
"428","20040729","19","9","28","8","5","-","16","$9,000,000.00","$31,305.30","$4,088.85","$89.00","$31.45","$19.05","$7.80"
"429","20040805","20","11","27","39","2","-","43","$0.00","$44,182.10","$4,267.10","$97.30","$44.75","$20.85","$9.35"
"430","20040812","39","14","2","42","29","-","30","$5,000,000.00","$54,009.95","$5,246.70","$110.65","$56.00","$21.10","$10.95"
"431","20040819","43","18","14","32","29","-","9","$2,000,000.00","$39,575.55","$4,070.65","$98.75","$47.45","$19.50","$10.95"
"432","20040826","39","26","31","20","23","-","2","$0.00","$66,589.95","$4,348.75","$105.55","$50.10","$22.05","$10.05"
"433","20040902","26","40","37","22","25","-","5","$0.00","$86,018.75","$5,386.70","$107.55","$57.50","$20.60","$10.85"
"434","20040909","16","34","30","44","29","-","3","$0.00","$53,550.50","$5,466.45","$110.65","$57.90","$21.35","$10.90"
"435","20040916","14","28","26","42","43","-","6","$0.00","$70,755.60","$5,107.15","$104.20","$55.50","$21.00","$10.50"
"436","20040923","33","38","16","21","24","-","31","$0.00","$53,387.65","$5,771.65","$111.70","$51.25","$21.80","$10.20"
"437","20040930","30","7","1","23","32","-","22","$23,209,162.78","$42,587.20","$5,615.90","$103.80","$50.60","$20.55","$10.15"
"438","20041007","43","1","5","35","2","-","10","$2,000,000.00","$88,118.05","$6,197.30","$110.45","$66.70","$20.00","$11.10"
